property_id;activation_year;building_value;land_value;renovation_cost;property_type;land_area_m2;building_area_m2;condition;settlement_type;city;county;annual_cost
ID1617;2022;3898909.9684179365;3.692178527355471;0.0;Lakóház;753.7730711817985;187.0;2;Község;Atkár;Heves vármegye;976535.9364790481
ID1618;2022;9250354.819471462;80.99247469661698;0.0;Lakóház;6748.881788893974;123.0;4;Község;Pély;Heves vármegye;304947.4855570634
ID1619;2022;2399036.3710385514;3.540462917497331;0.0;Lakóház;882.5206913381978;76.0;2;Község;Tarnaméra;Heves vármegye;271247.52683111496
ID1620;2022;2966883.9844429037;24.80968736525919;0.0;Lakóház;2048.7823369823495;69.0;3;Község;Adács;Heves vármegye;264147.6949528577
ID1621;2022;7199922.596639394;13.310166147503805;0.0;Lakóház;1099.9931815452776;99.0;3;Község;Tiszanána;Heves vármegye;312160.62108935486
ID1622;2022;6968507.180788249;68.95110213744496;0.0;Lakóház;1395.5345595352028;71.0;1;Község;Kerecsend;Heves vármegye;343261.18227854033
ID1623;2022;956697.4237230523;6.493915381268223;0.0;Lakóház;831.4220460362236;48.0;2;Község;Ludas;Heves vármegye;199218.85107765623
ID1624;2022;1650387.135395975;16.074757153430493;0.0;Lakóház;1670.5906993736505;115.0;2;Község;Egerszalók;Heves vármegye;435490.6724170254
ID1625;2022;2065434.678037249;52666.88342239442;0.0;Lakóház;3083.0653877319123;175.0;3;Község;Abasár;Heves vármegye;737644.4338037773
ID1626;2022;7722420.886543134;5.321780252930294;0.0;Lakóház;747.01800895105;132.0;4;Község;Apc;Heves vármegye;368344.73398896924
ID1627;2022;4825398.924894682;3.128863619936253;0.0;Lakóház;782.2152396068625;105.0;3;Község;Kompolt;Heves vármegye;494555.11682318675
ID1628;2022;4419761.123844393;25.271273301331846;0.0;Lakóház;1563.952750631357;89.0;3;Község;Abasár;Heves vármegye;343948.70437556657
ID1629;2022;8396439.158820024;5.229781432349119;0.0;Lakóház;611.330419607794;156.0;2;Község;Tarnalelesz;Heves vármegye;667776.5222436484
ID1630;2024;1247903.2022223228;3.134123823917958;0.0;Lakóház;282.6608640409854;83.0;4;Község;Tarnaörs;Heves vármegye;265510.18034220237
ID1631;2022;3063126.5277174595;20.627689667311525;0.0;Lakóház;926.5539227681024;48.0;2;Község;Halmajugra;Heves vármegye;229472.85051232952
ID1632;2022;1830846.1207080847;227.75088983609;0.0;Lakóház;1102.5764376303996;48.0;4;Község;Kompolt;Heves vármegye;117931.45629692829
ID1633;2022;868914.1481918566;17.052657542361153;0.0;Lakóház;687.5272756270659;48.0;2;Község;Tarnaörs;Heves vármegye;174904.66024661835
ID1634;2022;1587332.5957522746;13.190664975621809;0.0;Lakóház;1004.48561187261;48.0;1;Község;Egerfarmos;Heves vármegye;215769.85257669556
ID1635;2022;1069158.2916126049;52.8880759028603;0.0;Lakóház;5219.0123744236425;122.0;1;Község;Egerfarmos;Heves vármegye;633093.928184713
ID1636;2022;2728284.4313942674;120.63332029754642;0.0;Lakóház;3545.8975558488096;165.0;1;Község;Kerecsend;Heves vármegye;749891.9199534799
ID1637;2022;2046198.8530615028;3.7140693243510836;0.0;Lakóház;830.8351370278519;62.0;4;Község;Abasár;Heves vármegye;167511.35718257487
ID1638;2022;691409.3313972428;9.665007877636517;0.0;Lakóház;756.689921814641;48.0;3;Község;Ludas;Heves vármegye;171559.25081698556
ID1639;2022;1482164.991877918;26.114705563910782;0.0;Lakóház;804.2351775892132;56.0;4;Község;Tiszanána;Heves vármegye;204321.99933129727
ID1640;2022;3838236.083159361;11.735830401166313;0.0;Lakóház;1807.2251488561792;66.0;4;Község;Kerekharaszt;Heves vármegye;170049.332924178
ID1641;2022;1698910.7753831253;42.57859875953716;0.0;Lakóház;535.056169064912;82.0;3;Község;Domoszló;Heves vármegye;306456.0389533736
ID1642;2022;7922757.473188634;23.946983821728963;0.0;Lakóház;1367.4412952533592;101.0;4;Község;Mátraderecske;Heves vármegye;333952.6013176086
ID1643;2022;992167.1855627283;22.57873682509564;0.0;Lakóház;3119.8674374038865;51.0;3;Község;Adács;Heves vármegye;175269.97136784683
ID1644;2022;4652276.527676754;8.325084720237975;0.0;Lakóház;772.9136834276444;119.0;3;Község;Ludas;Heves vármegye;389819.0956134122
ID1645;2022;513946.6786667172;44.93099732104475;0.0;Lakóház;2700.2209151324223;81.0;2;Község;Detk;Heves vármegye;369646.059205635
ID1646;2022;6507514.041149497;11.136873861753115;0.0;Lakóház;1180.726189837007;127.0;4;Község;Sirok;Heves vármegye;335451.35465125943
ID1647;2022;4888398.037579204;11706.090586343027;0.0;Lakóház;763.0075982689589;107.0;1;Község;Mezőtárkány;Heves vármegye;442967.73911755614
ID1648;2022;1142677.116166463;12.712265479849826;0.0;Lakóház;454.28002659336437;48.0;3;Község;Kompolt;Heves vármegye;186739.03381095873
ID1649;2022;2354872.4825724787;5.242748338202663;0.0;Lakóház;1069.8135390026318;48.0;4;Község;Kerecsend;Heves vármegye;142386.7747000008
ID1650;2022;2353592.047535103;4.3381746775086425;0.0;Lakóház;977.2848732388607;48.0;2;Község;Dormánd;Heves vármegye;230191.97417624595
ID1651;2022;4045027.125371159;3854.6332690174445;0.0;Lakóház;337.08860648716467;201.0;2;Község;Ludas;Heves vármegye;908494.0914575482
ID1652;2022;6543614.13260014;6.738792721234009;0.0;Lakóház;627.685530991003;136.0;2;Község;Kerecsend;Heves vármegye;583952.1548658593
ID1653;2022;6069587.112690633;20.1246759698765;0.0;Lakóház;2527.03012935569;131.0;2;Község;Abasár;Heves vármegye;635894.2340193402
ID1654;2022;6561148.987563324;16.442722803957427;1877164.6443062131;Lakóház;409.60789395362156;145.0;3;Község;Mezőtárkány;Heves vármegye;441124.6114092328
ID1655;2022;4424138.526912444;1.766066870342279;0.0;Lakóház;754.5167962329275;51.0;1;Község;Halmajugra;Heves vármegye;304101.52045198856
ID1656;2022;2733014.289941808;7.050772579361596;4576639.618185538;Lakóház;855.0436190966005;125.0;3;Község;Halmajugra;Heves vármegye;406462.68313346594
ID1657;2022;2957757.9269653116;13.503640686018953;0.0;Lakóház;1523.840905745237;48.0;3;Község;Tiszanána;Heves vármegye;177119.34049979332
ID1658;2022;4903114.066965005;12.910791521652675;0.0;Lakóház;904.915378545583;120.0;2;Község;Vámosgyörk;Heves vármegye;384145.8280540245
ID1659;2022;2840674.0090993433;3.071934764089284;0.0;Lakóház;328.1280602331033;112.0;3;Község;Mezőtárkány;Heves vármegye;381005.1064375939
ID1660;2022;895567.7578193911;28.317126427279753;0.0;Lakóház;2172.099060517808;115.0;3;Község;Erdőtelek;Heves vármegye;480947.86361710844
ID1661;2022;1787873.4323156564;11.59084403608401;0.0;Lakóház;898.0837893287948;48.0;2;Község;Adács;Heves vármegye;199764.5615931342
ID1662;2022;8502958.177555664;10.733247177867135;0.0;Lakóház;1100.6581215937647;201.0;2;Község;Mátraderecske;Heves vármegye;992281.0512859541
ID1663;2022;599942.9159146922;7620.336160007392;0.0;Lakóház;605.7693625855651;105.0;2;Község;Maklár;Heves vármegye;590767.4133206127
ID1664;2022;11195919.024237357;8.338275287272545;0.0;Lakóház;843.5446038321626;127.0;3;Község;Kerecsend;Heves vármegye;386306.9985841271
ID1665;2022;7152549.665251889;38.946145537956646;0.0;Lakóház;2826.378381661032;97.0;3;Község;Kömlő;Heves vármegye;363275.7802307636
ID1666;2022;740386.4112618099;8815.527747934644;0.0;Lakóház;742.630263795328;48.0;3;Község;Gyöngyöshalász;Heves vármegye;163300.39694393065
ID1667;2022;686914.2553445994;7.270877776595291;0.0;Lakóház;3215.4374495602524;48.0;2;Község;Heréd;Heves vármegye;202719.55031566488
ID1668;2022;4159667.8846762744;26.917144188040936;0.0;Lakóház;1213.2929640269394;48.0;3;Község;Erdőtelek;Heves vármegye;152184.683069503
ID1669;2022;4886310.107693423;51.9880196623202;0.0;Lakóház;2766.017822787842;73.0;2;Község;Heréd;Heves vármegye;270732.5957380435
ID1670;2022;4318255.304615528;20.838994216973987;0.0;Lakóház;1088.4424576803588;122.0;2;Község;Apc;Heves vármegye;533242.7687608048
ID1671;2022;1006460.5805634746;31.191476764740333;0.0;Lakóház;2171.8349381681005;84.0;4;Község;Mezőszemere;Heves vármegye;194359.19139480445
ID1672;2022;1461789.6662336707;23.40554014482209;0.0;Lakóház;1256.1150714429848;48.0;3;Község;Csány;Heves vármegye;163181.85599344075
ID1673;2022;6155054.1050388785;3.1926085415138985;0.0;Lakóház;603.6375763879406;126.0;4;Község;Noszvaj;Heves vármegye;462347.59876677254
ID1674;2022;7807314.693303647;7.287378821302257;1068217.914933885;Lakóház;766.0246151398949;119.0;4;Község;Kerecsend;Heves vármegye;323619.4327669495
ID1675;2022;3518901.1001788448;3.5154794288702624;0.0;Lakóház;743.11882045398;77.0;2;Község;Rózsaszentmárton;Heves vármegye;395816.68128047884
ID1676;2024;1885342.9261752504;9.878395192541314;0.0;Lakóház;750.8928922333992;48.0;2;Község;Nagyfüged;Heves vármegye;150038.12199772403
ID1677;2022;1554163.324240387;31.854652001186967;187402.43160786663;Lakóház;5113.747677271271;201.0;2;Község;Egerfarmos;Heves vármegye;942071.5127672623
ID1678;2022;10583991.832799293;17.78611617288781;0.0;Lakóház;715.6571326346699;201.0;2;Község;Kerecsend;Heves vármegye;906904.05895511
ID1679;2022;2581723.5612535896;22.143737049684233;128083.06715145454;Lakóház;1517.0646318981567;113.0;2;Község;Kisnána;Heves vármegye;484854.14829166746
ID1680;2022;750621.8140276715;17.268958796087023;0.0;Lakóház;2427.119360238214;88.0;2;Község;Heréd;Heves vármegye;390831.95722157805
ID1681;2024;3091.5933064459387;221.49134005244986;0.0;Lakóház;3620.3334136475646;49.0;1;Község;Gyöngyössolymos;Heves vármegye;312069.3976872609
ID1682;2022;3683746.6296363617;6001.863902646016;0.0;Lakóház;509.1756260514188;48.0;4;Község;Mátraderecske;Heves vármegye;136305.0674747874
ID1683;2022;1169508.4032853164;76.21641439151341;0.0;Lakóház;1351.4136993188777;86.0;3;Község;Kompolt;Heves vármegye;396774.86808126594
ID1684;2022;144164.08441198457;19627.08596379737;0.0;Lakóház;1177.6792325041845;109.0;1;Község;Apc;Heves vármegye;433324.766594264
ID1685;2022;2758787.0333023043;4.402860867686874;1116333.764540237;Lakóház;490.287717004762;140.0;2;Község;Poroszló;Heves vármegye;609176.3513342617
ID1686;2022;1813496.8372533245;1.9355401475915337;0.0;Lakóház;440.77642793805234;48.0;3;Község;Ludas;Heves vármegye;196165.1755568222
ID1687;2022;1157640.6191461105;19.192791212696083;0.0;Lakóház;1789.4275569671365;48.0;2;Község;Gyöngyöshalász;Heves vármegye;232319.23089599932
ID1688;2022;8968650.413452001;2.9816627713620147;0.0;Lakóház;612.1997199588563;111.0;4;Község;Tarnaörs;Heves vármegye;335978.7955751945
ID1689;2022;5444250.782523662;28.509063564674022;0.0;Lakóház;1119.5755218415109;108.0;3;Község;Kompolt;Heves vármegye;345013.68772771506
ID1690;2022;2234122.618295146;9880.84186896307;0.0;Lakóház;853.4042876799397;90.0;2;Község;Szihalom;Heves vármegye;377786.81134468206
ID1691;2022;5361468.033424966;3376.9652292842375;0.0;Lakóház;325.3477448311036;65.0;4;Község;Nagyfüged;Heves vármegye;165101.0634586086
ID1692;2022;6569911.927283291;14.554682346241165;0.0;Lakóház;1791.124919952234;72.0;3;Község;Kompolt;Heves vármegye;259669.00292971137
ID1693;2022;4238998.945968001;3.07550456250337;0.0;Lakóház;910.2752618759831;93.0;3;Község;Karácsond;Heves vármegye;341477.60655697173
ID1694;2022;2767692.295443393;6.194242228114961;0.0;Lakóház;515.1717410884237;48.0;3;Község;Ecséd;Heves vármegye;171653.58269190352
ID1695;2022;7695281.064619793;20.219849657656347;0.0;Lakóház;1038.974914119255;93.0;3;Község;Kerekharaszt;Heves vármegye;339085.49248800165
ID1696;2024;12264930.455587083;20331.522945421544;0.0;Lakóház;1465.6954294020793;171.0;3;Község;Heréd;Heves vármegye;683633.028113813
ID1697;2022;2222850.2578129475;97016.70979455777;0.0;Lakóház;7136.576858121366;114.0;3;Község;Noszvaj;Heves vármegye;327702.3324651318
ID1698;2022;4212428.143272737;6.181224964792817;0.0;Lakóház;1056.0366993566747;99.0;1;Község;Maklár;Heves vármegye;502367.57791177667
ID1699;2022;3759291.633312633;6.7172802928644115;0.0;Lakóház;392.3246767485415;67.0;4;Község;Szihalom;Heves vármegye;192144.20691065965
ID1700;2024;3327423.3630591836;17509.4786532477;0.0;Lakóház;1380.5206231047846;120.0;4;Község;Mátraderecske;Heves vármegye;355278.3718221361
ID1701;2023;3003652.221999535;14.005626764041757;0.0;Lakóház;889.4314826741411;48.0;1;Község;Egerfarmos;Heves vármegye;246475.83053116346
ID1702;2022;7017291.920654656;2.1858488124448052;0.0;Lakóház;985.9141632020091;157.0;4;Község;Mezőtárkány;Heves vármegye;347265.39896551264
ID1703;2022;3558562.8271265887;3.319746097979232;3573236.819868363;Lakóház;557.0894314497206;100.0;2;Község;Abasár;Heves vármegye;420069.65822724014
ID1704;2022;4176261.25979224;55.573712929653134;0.0;Lakóház;2759.1740450123475;127.0;3;Község;Kompolt;Heves vármegye;539077.9828432737
ID1705;2022;2652118.921752859;11.469546034412131;0.0;Lakóház;328.11681218926583;81.0;4;Község;Gyöngyössolymos;Heves vármegye;233679.2817242564
ID1706;2022;2318375.0724472315;10.39639262494156;0.0;Lakóház;986.7860572820674;48.0;4;Község;Tarnaörs;Heves vármegye;151959.77216320808
ID1707;2022;1286513.7768518724;19061.33804544658;0.0;Lakóház;2126.0559303161504;136.0;4;Község;Egerbakta;Heves vármegye;321617.99872738036
ID1708;2022;941989.7281750378;17.63775975091281;0.0;Lakóház;857.4103499424787;101.0;3;Község;Pély;Heves vármegye;435986.3986163906
ID1709;2022;2326481.13519888;7.702906818457262;0.0;Lakóház;583.7909246618588;201.0;4;Község;Tarnaörs;Heves vármegye;658721.9979861
ID1710;2022;3863157.267058005;46.72923966727657;0.0;Lakóház;3817.383180593837;100.0;3;Község;Nagyfüged;Heves vármegye;413099.14204397576
ID1711;2022;8701069.885711512;20.994942433047353;0.0;Lakóház;534.4349320612664;130.0;3;Község;Kerekharaszt;Heves vármegye;434602.9030959654
ID1712;2022;3594566.3630410726;11.109495411905339;0.0;Lakóház;1260.6109320318542;79.0;2;Község;Mezőszemere;Heves vármegye;390204.91342430323
ID1713;2024;4545771.4721916905;3.094834425017737;0.0;Lakóház;401.6288640372958;201.0;3;Község;Zagyvaszántó;Heves vármegye;706393.1668046081
ID1714;2024;910693.3462610411;2.811689115392683;0.0;Lakóház;387.59940367473104;68.0;2;Község;Domoszló;Heves vármegye;356461.4907603681
ID1715;2022;1492334.0749360586;16371.866937407289;0.0;Lakóház;1111.2982638326225;118.0;3;Község;Kerekharaszt;Heves vármegye;444650.1148679777
ID1716;2022;6297740.415404268;8.059144496996852;0.0;Lakóház;975.3522179751717;67.0;3;Község;Abasár;Heves vármegye;187269.85228631776
ID1717;2022;2553203.544372375;2.702708890540152;0.0;Lakóház;448.45634375999066;49.0;4;Község;Zagyvaszántó;Heves vármegye;167733.19384364574
ID1718;2022;79.8675032054468;26.825279610826765;0.0;Lakóház;2363.5878019674783;83.0;4;Község;Gyöngyössolymos;Heves vármegye;260899.9869872338
ID1719;2022;8234068.453188251;4799.216319568049;0.0;Lakóház;367.3265701451695;101.0;3;Község;Tarnaörs;Heves vármegye;421854.4862731606
ID1720;2022;2260611.9550980693;4.081836880072573;0.0;Lakóház;654.4187491708593;48.0;2;Község;Egerbakta;Heves vármegye;218834.8373744635
ID1721;2022;1851181.8932987952;5.84778434550402;0.0;Lakóház;693.1992830279609;50.0;1;Község;Abasár;Heves vármegye;260913.53356010263
ID1722;2022;7229360.506211277;1.553911831022456;76341.57985713295;Lakóház;335.03180408459855;201.0;1;Község;Gyöngyössolymos;Heves vármegye;1025075.2871959768
ID1723;2022;1821330.621600427;3.999764857195243;0.0;Lakóház;562.7400963923159;142.0;2;Község;Mezőszemere;Heves vármegye;529211.1275992617
ID1724;2022;1718379.5272801528;16.03740477864262;0.0;Lakóház;1501.5782295638069;79.0;3;Község;Csány;Heves vármegye;258073.52669681053
ID1725;2022;3566415.172209566;14.27743151537643;0.0;Lakóház;563.5801036303443;86.0;4;Község;Rózsaszentmárton;Heves vármegye;228013.9787841022
ID1726;2022;4132072.905131354;106.91041291037855;1594088.8540037354;Lakóház;7598.113734397075;104.0;4;Község;Atkár;Heves vármegye;330410.91209298314
ID1727;2022;83696.38858834677;18.417813624513773;0.0;Lakóház;965.6629985233252;61.0;2;Község;Mezőtárkány;Heves vármegye;199455.14058810036
ID1728;2022;4824868.4620629875;5.211452125449853;0.0;Lakóház;956.7936198783693;96.0;2;Város;Verpelét;Heves vármegye;361812.4138850359
ID1729;2022;5426097.983425065;11.548911345757451;0.0;Lakóház;1261.4298200332282;108.0;3;Város;Verpelét;Heves vármegye;413722.30895220046
ID1730;2022;4825653.750694159;3.100671246224648;0.0;Lakóház;706.9390286161123;85.0;2;Város;Verpelét;Heves vármegye;324600.96866528207
ID1731;2022;4386550.312751458;12.542756134485318;0.0;Lakóház;877.2320829176671;82.0;3;Város;Kisköre;Heves vármegye;292405.619171433
ID1732;2022;4947658.684303374;3.5233245132120308;0.0;Lakóház;200.45896207896786;93.0;2;Város;Gyöngyös;Heves vármegye;435171.1055991606
ID1733;2024;0.040289600841732956;23.638614087040942;528957.4990542165;Lakóház;2587.7337113158237;125.0;4;Város;Pétervására;Heves vármegye;353631.7037774417
ID1734;2024;8610058.58731372;14654.617325743917;0.0;Lakóház;1040.0616743685516;153.0;2;Város;Lőrinci;Heves vármegye;673255.41275952
ID1735;2022;3866453.4419065663;2.2708525808411513;0.0;Lakóház;1306.9226940469182;101.0;3;Város;Lőrinci;Heves vármegye;410589.5358203832
ID1736;2022;4985465.386019009;14.641781644084576;0.0;Lakóház;633.1527498906235;86.0;2;Város;Verpelét;Heves vármegye;266892.0552052303
ID1737;2022;3655843.4702266087;10.052758510254886;0.0;Lakóház;1218.112876434477;66.0;2;Város;Füzesabony;Heves vármegye;287972.6008889821
ID1738;2022;2969796.632012701;20.86334835947178;0.0;Lakóház;955.942659643056;61.0;1;Város;Bélapátfalva;Heves vármegye;369665.3739595644
ID1739;2022;5947496.931300337;30.04782009520985;0.0;Lakóház;1744.3936541985163;115.0;4;Város;Pétervására;Heves vármegye;414675.8160776197
ID1740;2022;187.96615184090757;19136.41880320852;0.0;Lakóház;2025.1862355128958;120.0;3;Város;Bélapátfalva;Heves vármegye;472228.98156233475
ID1741;2022;3110800.0141427713;4160.824859395099;0.0;Lakóház;403.633536060662;62.0;1;Város;Gyöngyöspata;Heves vármegye;330456.4289726657
ID1742;2022;8748774.794944856;19.073598693768957;0.0;Lakóház;613.5734212761907;149.0;3;Város;Verpelét;Heves vármegye;501494.19986797473
ID1743;2022;6704336.84853231;4534.749240011603;0.0;Lakóház;366.2398301301709;122.0;3;Város;Kisköre;Heves vármegye;473873.34171556565
ID1744;2022;4849618.255623076;24.381587161839;0.0;Lakóház;1107.230614591032;91.0;3;Város;Verpelét;Heves vármegye;319518.76979972835
ID1745;2022;5878442.029632961;16.328321422625578;0.0;Lakóház;1967.7781786458863;110.0;4;Város;Verpelét;Heves vármegye;322419.58243315434
ID1746;2024;4242749.391199171;21.560666838776193;0.0;Lakóház;1302.5562878285418;70.0;2;Város;Bélapátfalva;Heves vármegye;266990.00799418276
ID1747;2024;16.397279140771374;23992.119669711214;551298.2266278749;Lakóház;1712.9512635783592;66.0;1;Város;Füzesabony;Heves vármegye;433154.0854275653
ID1748;2024;0.033528985097666775;24.124584807943723;1015142.9212630303;Lakóház;2050.1383337569173;106.0;2;Város;Bélapátfalva;Heves vármegye;481217.28399152035
ID1749;2022;3122958.183963352;55.974920814543296;0.0;Lakóház;1109.4676705918564;62.0;1;Város;Verpelét;Heves vármegye;320419.22344376455
ID1750;2022;37.51916831525323;1.1291995072191856;0.0;Lakóház;160.6781119016241;78.0;2;Város;Bélapátfalva;Heves vármegye;292799.50975088176
ID1751;2022;5884553.963585511;30338.805171967473;0.0;Lakóház;2312.144484525067;105.0;4;Város;Lőrinci;Heves vármegye;318077.1441091649
ID1752;2024;6302797.034647082;32.996296636344056;0.0;Lakóház;2866.294273513505;133.0;2;Város;Pétervására;Heves vármegye;602481.3369395606
ID1753;2022;4540443.680766141;20598.24300219832;992143.8782028018;Lakóház;1324.2445339843853;85.0;3;Város;Pétervására;Heves vármegye;297439.57547507656
ID1754;2024;0.03578461810286389;9.829226603845377;285204.0517693293;Lakóház;3153.3840480778695;123.0;2;Város;Verpelét;Heves vármegye;604702.6149883429
ID1755;2022;6439533.069783253;38.06793417085362;0.0;Lakóház;3326.72289171527;112.0;2;Város;Füzesabony;Heves vármegye;545707.0696011512
ID1756;2022;5581199.707808536;20.339257724032077;0.0;Lakóház;1652.3714207558894;108.0;2;Város;Verpelét;Heves vármegye;479152.00166190305
ID1757;2024;3604390.0794460317;9.66017949772625;0.0;Lakóház;1781.509811694873;67.0;4;Város;Füzesabony;Heves vármegye;203761.54461822595
ID1758;2022;7761832.313260916;26.965222995224966;0.0;Lakóház;2549.704338130361;146.0;4;Város;Verpelét;Heves vármegye;418043.46995051036
ID1759;2024;5533344.668494834;4615.593380258603;591346.5670607259;Lakóház;432.3090826566826;109.0;3;Város;Lőrinci;Heves vármegye;406568.1285177198
ID1760;2022;5134166.212977036;6.556263915910165;0.0;Lakóház;531.3778195692244;95.0;2;Város;Verpelét;Heves vármegye;373062.9400275012
ID1761;2024;0.03266910426693675;22.727364060649894;0.0;Lakóház;1406.4684676367824;62.0;1;Város;Pétervására;Heves vármegye;314956.92479733157
ID1762;2022;8066090.0675393455;5974.572282220134;0.0;Lakóház;520.6117704431543;148.0;3;Város;Bélapátfalva;Heves vármegye;516150.9983278916
ID1763;2022;0.024397809734166033;29.00062111122174;6686494.272780973;Lakóház;1467.5813109302087;81.0;2;Város;Füzesabony;Heves vármegye;316167.3686960448
ID1764;2024;9119396.932284145;2.6987055712525816;0.0;Lakóház;484.0105294948906;147.0;3;Város;Lőrinci;Heves vármegye;506467.2757795616
ID1765;2022;3651293.6699921605;32857.18159093599;167879.6473991724;Lakóház;2018.5385058654701;95.0;2;Város;Pétervására;Heves vármegye;299024.79585634643
ID1766;2022;3493691.4665949787;20.627454085393033;0.0;Lakóház;2159.356420571506;65.0;2;Város;Verpelét;Heves vármegye;264675.0330788393
ID1767;2022;7105403.678144063;7.959088911070838;0.0;Lakóház;1357.6935894133328;133.0;3;Város;Pétervására;Heves vármegye;575790.3066750395
ID1768;2024;0.019916341704856094;14.740835850391765;0.0;Lakóház;907.8574498922011;62.0;2;Város;Verpelét;Heves vármegye;251918.9622078677
ID1769;2022;2779546.0931067113;5.614261930091735;0.0;Lakóház;551.6179389712446;61.0;1;Város;Pétervására;Heves vármegye;327178.2634452275
ID1770;2022;0.03521908207740414;3794.1651693997583;0.0;Lakóház;406.5596341706539;116.0;2;Város;Kisköre;Heves vármegye;463675.38627365895
ID1771;2022;6864059.441528318;15.63428754627859;0.0;Lakóház;852.8697849907916;116.0;2;Város;Gyöngyöspata;Heves vármegye;549064.3071786743
ID1772;2022;4205640.635649043;14.870943454007893;0.0;Lakóház;951.4535130919857;74.0;2;Város;Füzesabony;Heves vármegye;323060.97528237465
ID1773;2023;5175874.555923382;135.17260551587918;0.0;Lakóház;4018.082544333023;98.0;2;Város;Kisköre;Heves vármegye;389039.48681925243
ID1774;2022;3663438.9096105555;2.5221562603390457;0.0;Lakóház;377.05613413518495;66.0;1;Város;Verpelét;Heves vármegye;387622.3343839504
ID1775;2024;0.04633069889335948;1.4988858077366647;812200.6828138724;Lakóház;260.9612776010902;149.0;3;Város;Bélapátfalva;Heves vármegye;505440.21622247936
ID1776;2022;7197157.128161375;26.766295453158612;0.0;Lakóház;1861.2790251642903;141.0;3;Város;Verpelét;Heves vármegye;480961.903975048
ID1777;2024;0.027574914614148096;60.54153564628164;3425226.734923813;Lakóház;1473.558375259355;99.0;3;Város;Pétervására;Heves vármegye;362519.9955891975
ID1778;2024;4646569.721532469;24.9086306434802;582385.0877296272;Lakóház;1018.6929248981273;81.0;2;Város;Verpelét;Heves vármegye;325271.6138337721
ID1779;2022;3394475.0298332856;21.552099030098642;0.0;Lakóház;1636.0704832340123;62.0;3;Város;Pétervására;Heves vármegye;228103.60050707424
ID1780;2022;5511898.615536601;5.913582794108131;0.0;Lakóház;1101.32041189097;96.0;2;Város;Gyöngyöspata;Heves vármegye;481180.5065794516
ID1781;2022;4350585.96802856;23.472491089404905;1432656.6267594954;Lakóház;987.217296796467;80.0;1;Város;Pétervására;Heves vármegye;425734.8397875211
ID1782;2024;0.025580193654694137;5.1680410806262485;792589.7767762111;Lakóház;565.379138353739;90.0;3;Város;Lőrinci;Heves vármegye;331439.47612414084
ID1783;2022;4053458.783766078;10968.574922655005;0.0;Lakóház;973.3550648126426;81.0;4;Város;Füzesabony;Heves vármegye;228532.54159302282
ID1784;2022;3996993.104255036;20.020972632090547;0.0;Lakóház;812.9738196239214;81.0;2;Város;Verpelét;Heves vármegye;250049.087917055
ID1785;2022;4387983.7047582315;16.988390071723547;0.0;Lakóház;904.9691684701138;78.0;2;Város;Lőrinci;Heves vármegye;374856.7538679335
ID1786;2023;5138957.17991975;1.5607208113965492;0.0;Lakóház;430.72743677711634;103.0;2;Város;Verpelét;Heves vármegye;393721.69218531303
ID1787;2022;8370671.000717187;8.163160177651967;0.0;Lakóház;909.1453555031425;158.0;3;Város;Gyöngyös;Heves vármegye;514794.515468861
ID1788;2022;3807253.047610911;4.367221768411669;0.0;Lakóház;343.555975592062;70.0;2;Város;Pétervására;Heves vármegye;341667.10846779
ID1789;2022;7254323.7717334395;16.257066417256688;0.0;Lakóház;1720.0332186159426;131.0;3;Város;Kisköre;Heves vármegye;430055.62133719865
ID1790;2022;4655553.81448267;3.1055219090573933;0.0;Lakóház;239.79688705732593;83.0;1;Város;Verpelét;Heves vármegye;420706.963978281
ID1791;2022;6445489.504084999;4.63831982249756;4484751.508064679;Lakóház;433.0367545350799;119.0;3;Város;Verpelét;Heves vármegye;389910.8605413867
ID1792;2022;0.016976593689563987;11.391632504287044;0.0;Lakóház;562.4986595057509;61.0;2;Város;Gyöngyöspata;Heves vármegye;292816.4189471277
ID1793;2022;4017585.5162022277;6.673728453584605;0.0;Lakóház;1051.2045038637596;74.0;3;Város;Lőrinci;Heves vármegye;223817.64939615986
ID1794;2022;996.0319953790892;2.430819899670961;0.0;Lakóház;244.33616606068082;87.0;3;Város;Verpelét;Heves vármegye;225943.44137686596
ID1795;2022;6233122.662507518;22.115441245778737;0.0;Lakóház;1544.4469792829814;113.0;3;Város;Kisköre;Heves vármegye;339107.23901882925
ID1796;2022;6879173.7688591555;24933.350187443895;0.0;Lakóház;1962.4843028934151;137.0;3;Város;Gyöngyös;Heves vármegye;515189.9575166122
ID1797;2022;5799602.960522331;8.355853362162456;0.0;Lakóház;1050.785342199486;101.0;3;Város;Verpelét;Heves vármegye;417732.9903604169
ID1798;2022;4618291.688723333;101.23430987645719;0.0;Lakóház;745.0033048735198;83.0;2;Város;Verpelét;Heves vármegye;379359.79259086127
ID1799;2022;4102461.593048455;118.39322772707307;0.0;Lakóház;7459.078350849776;74.0;2;Város;Verpelét;Heves vármegye;313550.58993622183
ID1800;2024;0.02197471282756202;4.137992358005487;0.0;Lakóház;1188.9514537861428;75.0;3;Város;Verpelét;Heves vármegye;255849.71213022733
ID1801;2024;7649807.993988739;20276.916730396115;821314.1068696944;Lakóház;1888.119477133512;141.0;2;Város;Füzesabony;Heves vármegye;606159.6305163817
